"","CaseNum","SegmentNum","SegmentNumOverall","TaskType","User","FeatureName","Value"
"498",8,69,507,"Coagulation","Expert","DurationForce",25
"499",8,70,508,"Coagulation","Expert","DurationForce",21
"500",8,71,509,"Coagulation","Expert","DurationForce",16
"501",8,72,510,"Coagulation","Expert","DurationForce",16
"502",8,73,511,"Coagulation","Expert","DurationForce",9
"503",8,75,513,"Coagulation","Expert","DurationForce",30
"504",8,76,514,"Coagulation","Expert","DurationForce",17
"505",8,77,515,"Coagulation","Expert","DurationForce",38
"506",8,78,516,"Coagulation","Expert","DurationForce",32
"507",8,79,517,"Coagulation","Expert","DurationForce",22
"508",8,80,518,"Manipulation","Expert","DurationForce",6
"509",8,81,519,"Manipulation","Expert","DurationForce",5
"510",8,82,520,"Coagulation","Expert","DurationForce",17
"511",8,83,521,"Coagulation","Expert","DurationForce",5
"512",8,84,522,"Coagulation","Expert","DurationForce",25
"513",8,85,523,"Coagulation","Expert","DurationForce",8
"514",8,86,524,"Coagulation","Expert","DurationForce",14
"515",8,87,525,"Coagulation","Expert","DurationForce",10
"516",8,88,526,"Coagulation","Expert","DurationForce",18
"517",8,89,527,"Coagulation","Expert","DurationForce",15
"518",8,90,528,"Coagulation","Expert","DurationForce",7
"519",8,91,529,"Manipulation","Expert","DurationForce",6
"520",8,92,530,"Manipulation","Expert","DurationForce",5
"521",8,93,531,"Coagulation","Expert","DurationForce",16
"522",8,94,532,"Coagulation","Expert","DurationForce",19
"523",8,95,533,"Coagulation","Expert","DurationForce",10
"524",8,96,534,"Coagulation","Expert","DurationForce",25
"525",8,97,535,"Coagulation","Expert","DurationForce",11
"526",8,98,536,"Coagulation","Expert","DurationForce",8
"527",8,99,537,"Coagulation","Novice","DurationForce",8
"528",8,100,538,"Coagulation","Novice","DurationForce",6
"529",8,102,540,"Coagulation","Novice","DurationForce",14
"530",8,104,542,"Manipulation","Novice","DurationForce",16
"531",8,107,545,"Coagulation","Novice","DurationForce",29
"532",8,108,546,"Coagulation","Novice","DurationForce",14
"533",8,109,547,"Coagulation","Novice","DurationForce",10
"534",8,110,548,"Coagulation","Novice","DurationForce",18
"535",8,112,550,"Dissecting","Novice","DurationForce",29
"536",8,113,551,"Coagulation","Novice","DurationForce",18
"537",8,114,552,"Coagulation","Novice","DurationForce",9
"538",8,115,553,"Coagulation","Novice","DurationForce",7
"539",8,116,554,"Coagulation","Novice","DurationForce",12
"540",8,117,555,"Coagulation","Novice","DurationForce",8
"541",8,118,556,"Coagulation","Novice","DurationForce",17
"542",8,119,557,"Manipulation","Novice","DurationForce",8
"543",8,120,558,"Coagulation","Novice","DurationForce",34
"544",8,121,559,"Coagulation","Expert","DurationForce",9
"545",8,122,560,"Coagulation","Expert","DurationForce",24
"546",8,125,563,"Coagulation","Novice","DurationForce",29
"547",8,126,564,"Pulling","Expert","DurationForce",11
"548",8,127,565,"Coagulation","Novice","DurationForce",17
"549",8,128,566,"Coagulation","Novice","DurationForce",22
"550",8,129,567,"Coagulation","Novice","DurationForce",24
"551",8,130,568,"Coagulation","Expert","DurationForce",28
"552",8,132,570,"Coagulation","Novice","DurationForce",9
"553",8,133,571,"Coagulation","Novice","DurationForce",13
"554",8,134,572,"Manipulation","Novice","DurationForce",3
"555",8,135,573,"Pulling","Expert","DurationForce",14
"556",8,136,574,"Pulling","Expert","DurationForce",15
"557",8,137,575,"Manipulation","Expert","DurationForce",7
"558",8,138,576,"Coagulation","Expert","DurationForce",37
"559",8,139,577,"Coagulation","Expert","DurationForce",11
"560",8,140,578,"Coagulation","Expert","DurationForce",11
"561",8,141,579,"Coagulation","Expert","DurationForce",6
"562",8,142,580,"Coagulation","Expert","DurationForce",16
"563",8,143,581,"Coagulation","Expert","DurationForce",20
"564",8,144,582,"Coagulation","Novice","DurationForce",6
"565",8,145,583,"Coagulation","Novice","DurationForce",14
"566",8,146,584,"Coagulation","Novice","DurationForce",11
"567",8,147,585,"Coagulation","Novice","DurationForce",10
"568",8,148,586,"Coagulation","Novice","DurationForce",9
"569",8,149,587,"Coagulation","Novice","DurationForce",21
"570",8,150,588,"Coagulation","Novice","DurationForce",13
"571",8,151,589,"Coagulation","Novice","DurationForce",20
"572",8,152,590,"Coagulation","Novice","DurationForce",17
"573",8,153,591,"Coagulation","Novice","DurationForce",8
"574",8,154,592,"Coagulation","Novice","DurationForce",11
"575",8,155,593,"Coagulation","Novice","DurationForce",9
"576",8,156,594,"Coagulation","Novice","DurationForce",13
"577",8,157,595,"Coagulation","Novice","DurationForce",17
"578",8,158,596,"Coagulation","Novice","DurationForce",16
"579",8,159,597,"Coagulation","Novice","DurationForce",34
"580",8,160,598,"Coagulation","Novice","DurationForce",12
"581",8,161,599,"Coagulation","Novice","DurationForce",13
"582",8,162,600,"Coagulation","Novice","DurationForce",13
"583",8,163,601,"Coagulation","Novice","DurationForce",16
"584",8,165,603,"Coagulation","Novice","DurationForce",18
"585",8,167,605,"Coagulation","Novice","DurationForce",19
"586",8,168,606,"Coagulation","Novice","DurationForce",22
"587",8,169,607,"Coagulation","Novice","DurationForce",10
"588",8,170,608,"Coagulation","Novice","DurationForce",27
"589",8,171,609,"Coagulation","Novice","DurationForce",23
"590",8,172,610,"Manipulation","Novice","DurationForce",9
"591",8,173,611,"Coagulation","Expert","DurationForce",19
"592",8,174,612,"Coagulation","Expert","DurationForce",27
"593",8,175,613,"Coagulation","Expert","DurationForce",44
"594",8,176,614,"Coagulation","Novice","DurationForce",29
"595",8,177,615,"Coagulation","Novice","DurationForce",31
"596",8,180,618,"Coagulation","Novice","DurationForce",7
"597",8,181,619,"Coagulation","Expert","DurationForce",26
"598",8,182,620,"Coagulation","Expert","DurationForce",10
"599",9,2,622,"Coagulation","Expert","DurationForce",7
"600",9,3,623,"Coagulation","Expert","DurationForce",9
"601",9,4,624,"Coagulation","Expert","DurationForce",14
"602",9,5,625,"Coagulation","Novice","DurationForce",7
"603",9,6,626,"Coagulation","Expert","DurationForce",11
"604",9,7,627,"Coagulation","Expert","DurationForce",4
"605",9,8,628,"Coagulation","Expert","DurationForce",5
"606",9,9,629,"Coagulation","Expert","DurationForce",5
"607",9,10,630,"Coagulation","Novice","DurationForce",8
"608",9,11,631,"Coagulation","Novice","DurationForce",13
"609",9,14,634,"Manipulation","Expert","DurationForce",15
"610",9,15,635,"Coagulation","Expert","DurationForce",5
"611",9,16,636,"Coagulation","Expert","DurationForce",8
"612",9,17,637,"Coagulation","Expert","DurationForce",4
"613",9,18,638,"Coagulation","Expert","DurationForce",15
"614",9,19,639,"Coagulation","Novice","DurationForce",27
"615",9,20,640,"Coagulation","Novice","DurationForce",7
"616",9,21,641,"Coagulation","Novice","DurationForce",14
"617",9,22,642,"Coagulation","Expert","DurationForce",11
"618",9,23,643,"Coagulation","Novice","DurationForce",26
"619",9,24,644,"Coagulation","Expert","DurationForce",4
"620",9,25,645,"Coagulation","Expert","DurationForce",5
"621",9,26,646,"Coagulation","Expert","DurationForce",5
"622",9,27,647,"Coagulation","Novice","DurationForce",11
"623",9,28,648,"Coagulation","Expert","DurationForce",9
"624",10,1,649,"Coagulation","Expert","DurationForce",4
"625",10,2,650,"Coagulation","Expert","DurationForce",4
"626",10,3,651,"Coagulation","Expert","DurationForce",5
"627",10,4,652,"Dissecting","Expert","DurationForce",19
"628",10,5,653,"Manipulation","Expert","DurationForce",5
"629",10,6,654,"Dissecting","Expert","DurationForce",6
"630",10,7,655,"Coagulation","Expert","DurationForce",4
"631",10,8,656,"Coagulation","Expert","DurationForce",7
"632",10,9,657,"Dissecting","Expert","DurationForce",6
"633",10,10,658,"Coagulation","Expert","DurationForce",6
"634",10,11,659,"Coagulation","Expert","DurationForce",8
"635",10,12,660,"Coagulation","Expert","DurationForce",10
"636",10,13,661,"Coagulation","Expert","DurationForce",18
"637",10,14,662,"Coagulation","Expert","DurationForce",4
"638",10,15,663,"Coagulation","Expert","DurationForce",5
"639",10,16,664,"Coagulation","Expert","DurationForce",5
"640",10,17,665,"Coagulation","Expert","DurationForce",8
"641",10,18,666,"Coagulation","Expert","DurationForce",6
"642",10,19,667,"Coagulation","Expert","DurationForce",15
"643",10,20,668,"Coagulation","Expert","DurationForce",8
"644",10,21,669,"Coagulation","Expert","DurationForce",9
"645",10,22,670,"Coagulation","Expert","DurationForce",14
"646",10,23,671,"Coagulation","Expert","DurationForce",19
"647",10,24,672,"Coagulation","Expert","DurationForce",20
"648",10,25,673,"Coagulation","Expert","DurationForce",10
"649",10,26,674,"Coagulation","Novice","DurationForce",14
"650",10,27,675,"Coagulation","Novice","DurationForce",8
"651",10,28,676,"Coagulation","Expert","DurationForce",5
"652",10,29,677,"Dissecting","Expert","DurationForce",12
"653",10,30,678,"Coagulation","Expert","DurationForce",9
"654",10,31,679,"Coagulation","Expert","DurationForce",14
"655",10,32,680,"Coagulation","Expert","DurationForce",6
"656",10,33,681,"Coagulation","Expert","DurationForce",11
"657",10,34,682,"Coagulation","Expert","DurationForce",14
"658",10,35,683,"Coagulation","Expert","DurationForce",17
"659",10,36,684,"Coagulation","Expert","DurationForce",14
"660",10,37,685,"Coagulation","Expert","DurationForce",11
"661",10,38,686,"Coagulation","Expert","DurationForce",17
"662",10,39,687,"Coagulation","Expert","DurationForce",7
"663",11,1,688,"Coagulation","Expert","DurationForce",15
"664",11,2,689,"Coagulation","Expert","DurationForce",8
"665",11,3,690,"Coagulation","Expert","DurationForce",4
"666",11,4,691,"Coagulation","Expert","DurationForce",12
"667",11,5,692,"Coagulation","Expert","DurationForce",7
"668",12,1,693,"Coagulation","Expert","DurationForce",31
"669",12,2,694,"Coagulation","Expert","DurationForce",30
"670",12,3,695,"Coagulation","Expert","DurationForce",26
"671",12,4,696,"Coagulation","Expert","DurationForce",4
"672",12,5,697,"Coagulation","Expert","DurationForce",4
"673",12,6,698,"Coagulation","Expert","DurationForce",9
"674",12,7,699,"Manipulation","Expert","DurationForce",5
"675",12,8,700,"Manipulation","Expert","DurationForce",3
"676",12,9,701,"Manipulation","Expert","DurationForce",5
"677",13,1,702,"Coagulation","Expert","DurationForce",2
"678",13,2,703,"Coagulation","Expert","DurationForce",4
"679",13,3,704,"Coagulation","Expert","DurationForce",4
"680",13,4,705,"Coagulation","Expert","DurationForce",15
"681",13,5,706,"Dissecting","Expert","DurationForce",10
"682",13,6,707,"Manipulation","Expert","DurationForce",4
"683",13,7,708,"Manipulation","Expert","DurationForce",2
"684",13,8,709,"Manipulation","Expert","DurationForce",4
"685",13,9,710,"Coagulation","Expert","DurationForce",4
"686",13,11,712,"Coagulation","Expert","DurationForce",3
"687",13,12,713,"Coagulation","Expert","DurationForce",5
"688",13,14,715,"Coagulation","Expert","DurationForce",9
"689",13,15,716,"Coagulation","Expert","DurationForce",5
"690",13,16,717,"Coagulation","Expert","DurationForce",8
"691",13,17,718,"Coagulation","Expert","DurationForce",10
"692",14,1,721,"Manipulation","Expert","DurationForce",4
"693",14,2,722,"Manipulation","Expert","DurationForce",4
"694",14,3,723,"Manipulation","Expert","DurationForce",5
"695",15,1,724,"Coagulation","Expert","DurationForce",12
"696",15,2,725,"Coagulation","Expert","DurationForce",18
"697",15,3,726,"Manipulation","Expert","DurationForce",4
"698",15,4,727,"Manipulation","Expert","DurationForce",2
"699",15,5,728,"Coagulation","Expert","DurationForce",4
"700",15,6,729,"Coagulation","Expert","DurationForce",7
"701",15,7,730,"Manipulation","Expert","DurationForce",4
"702",15,8,731,"Manipulation","Expert","DurationForce",2
"703",15,9,732,"Coagulation","Expert","DurationForce",16
"704",15,10,733,"Coagulation","Expert","DurationForce",21
"705",15,11,734,"Coagulation","Expert","DurationForce",9
"706",15,12,735,"Coagulation","Expert","DurationForce",3
"707",15,13,736,"Coagulation","Expert","DurationForce",6
"708",15,14,737,"Coagulation","Expert","DurationForce",7
"709",15,15,738,"Manipulation","Expert","DurationForce",3
"710",15,16,739,"Coagulation","Expert","DurationForce",10
"711",15,17,740,"Manipulation","Expert","DurationForce",4
"712",15,18,741,"Manipulation","Expert","DurationForce",4
"713",15,19,742,"Coagulation","Expert","DurationForce",11
"714",15,20,743,"Coagulation","Expert","DurationForce",15
"715",15,21,744,"Coagulation","Expert","DurationForce",10
"716",15,22,745,"Coagulation","Expert","DurationForce",15
"717",15,23,746,"Coagulation","Expert","DurationForce",21
"718",15,24,747,"Coagulation","Expert","DurationForce",7
"719",15,25,748,"Coagulation","Expert","DurationForce",5
"720",15,26,749,"Coagulation","Expert","DurationForce",12
"721",15,27,750,"Manipulation","Expert","DurationForce",3
"722",15,28,751,"Coagulation","Expert","DurationForce",11
"723",15,29,752,"Manipulation","Expert","DurationForce",4
"724",15,30,753,"Coagulation","Expert","DurationForce",9
"725",15,31,754,"Coagulation","Expert","DurationForce",7
"726",15,32,755,"Manipulation","Expert","DurationForce",3
"727",15,33,756,"Coagulation","Expert","DurationForce",13
"728",15,34,757,"Coagulation","Expert","DurationForce",10
"729",15,36,759,"Manipulation","Expert","DurationForce",5
"730",15,37,760,"Manipulation","Expert","DurationForce",5
"731",15,38,761,"Coagulation","Expert","DurationForce",13
"732",15,39,762,"Coagulation","Expert","DurationForce",13
"733",15,40,763,"Coagulation","Novice","DurationForce",14
"734",15,41,764,"Manipulation","Expert","DurationForce",4
"735",15,42,765,"Dissecting","Expert","DurationForce",6
"736",15,43,766,"Dissecting","Expert","DurationForce",7
"737",15,44,767,"Dissecting","Expert","DurationForce",16
"738",15,45,768,"Dissecting","Expert","DurationForce",10
"739",15,46,769,"Manipulation","Expert","DurationForce",10
"740",15,47,770,"Manipulation","Expert","DurationForce",4
"741",15,48,771,"Coagulation","Expert","DurationForce",10
"742",15,49,772,"Manipulation","Expert","DurationForce",4
"743",16,1,773,"Coagulation","Expert","DurationForce",10
"744",16,2,774,"Coagulation","Expert","DurationForce",8
"745",16,3,775,"Coagulation","Expert","DurationForce",5
"746",16,4,776,"Coagulation","Expert","DurationForce",5
"747",16,5,777,"Coagulation","Expert","DurationForce",5
"748",16,6,778,"Coagulation","Expert","DurationForce",6
"749",16,7,779,"Coagulation","Expert","DurationForce",8
"750",16,8,780,"Coagulation","Expert","DurationForce",2
"751",16,9,781,"Coagulation","Expert","DurationForce",2
"752",16,10,782,"Coagulation","Expert","DurationForce",5
"753",16,11,783,"Coagulation","Expert","DurationForce",17
"754",16,12,784,"Coagulation","Expert","DurationForce",6
"755",16,13,785,"Coagulation","Expert","DurationForce",9
"756",16,14,786,"Coagulation","Expert","DurationForce",3
"757",16,15,787,"Coagulation","Expert","DurationForce",11
"758",16,16,788,"Coagulation","Expert","DurationForce",21
"759",16,17,789,"Coagulation","Expert","DurationForce",15
"760",16,18,790,"Coagulation","Expert","DurationForce",17
"761",16,19,791,"Coagulation","Expert","DurationForce",11
"762",16,20,792,"Coagulation","Expert","DurationForce",7
"763",16,21,793,"Coagulation","Expert","DurationForce",3
"764",16,22,794,"Coagulation","Expert","DurationForce",12
"765",16,23,795,"Coagulation","Expert","DurationForce",27
"766",16,24,796,"Coagulation","Expert","DurationForce",36
"767",16,25,797,"Coagulation","Expert","DurationForce",35
"768",16,26,798,"Coagulation","Expert","DurationForce",20
"769",16,27,799,"Coagulation","Expert","DurationForce",35
"770",16,28,800,"Coagulation","Expert","DurationForce",35
"771",16,29,801,"Coagulation","Expert","DurationForce",30
"772",16,30,802,"Coagulation","Expert","DurationForce",30
"773",16,31,803,"Coagulation","Expert","DurationForce",16
"774",16,32,804,"Coagulation","Expert","DurationForce",21
"775",16,33,805,"Coagulation","Expert","DurationForce",12
"776",16,34,806,"Coagulation","Expert","DurationForce",9
"777",16,35,807,"Coagulation","Novice","DurationForce",14
"778",16,36,808,"Coagulation","Expert","DurationForce",18
"779",16,37,809,"Coagulation","Expert","DurationForce",23
"780",16,38,810,"Coagulation","Expert","DurationForce",7
"781",16,39,811,"Coagulation","Expert","DurationForce",16
"782",16,40,812,"Coagulation","Novice","DurationForce",34
"783",16,41,813,"Coagulation","Novice","DurationForce",38
"784",16,42,814,"Coagulation","Novice","DurationForce",50
"785",16,43,815,"Coagulation","Novice","DurationForce",35
"786",16,44,816,"Coagulation","Novice","DurationForce",26
"787",16,45,817,"Coagulation","Novice","DurationForce",20
"788",16,46,818,"Coagulation","Novice","DurationForce",15
"789",16,47,819,"Coagulation","Expert","DurationForce",19
"790",16,48,820,"Coagulation","Expert","DurationForce",22
"791",16,49,821,"Coagulation","Expert","DurationForce",18
"792",16,50,822,"Manipulation","Expert","DurationForce",4
"793",16,51,823,"Manipulation","Expert","DurationForce",2
"794",16,52,824,"Coagulation","Expert","DurationForce",12
